id,title,cabinet_title,full_title,list_title,entity_type,subtype,address,short_address,full_address,map_address,city_address,latitude,longitude,description,conditions,price_min,price_max,daily_price_min,daily_price_max,currency_id,currency_title,currency_symbol,prepayment,rooms_total,bedroom_total,count_rooms,count_reviews,count_real_reviews,rating_overall,entity_rating,total_rating,user_rating,stars,country_id,region_id,city_id,aria_id,count_photos,count_guest,count_guest_max,categories_count,occupied_categories,last_reserve,last_reserve_label,is_new,is_instant_reserve,is_searchable_and_has_prices,allow_quota,food_type_label,food_type_text_short,food_type_text_full,status_enabled,status_checked,status_deleted,owner_first_time,owner_update_time,ros_accreditation_code,ros_accreditation_url,ics_export_link,more_often,more_often_type,params,url
1314294,"Гостиница ""Ангара-Приоритет""","Гостиница ""Ангара-Приоритет""","Гостиница ""Ангара-Приоритет""","Гостиница ""Ангара-Приоритет""",hotel,hotel_common,"Ангарск, квартал Б, 13","квартал Б, 13","Россия, Иркутская область, Ангарск","Россия, Иркутская область, Ангарск, квартал Б, 13",Ангарск,52.506081,103.832109,"Современная городская гостиница в центре города. Гостиница с собственным уютным кафе для гостей, проживающих в нашей гостинице. Завтраки входят в стоимость проживания! 
 Номера отеля оборудованы всем необходимым, в каждом номере своя ванная комната. Круглосуточная работа ресепшен. Гостиница «Ангара-Приоритет» располагает всеми необходимыми условиями для проживания в период командировки.
 В 5 минутах остановки общественного транспорта. В 20 минутах крупный ТЦ «Фестиваль». Рядом несколько продуктовых магазинов, аптек, булочная, кофейня, разные кафе. Недалеко от гостиницы ДК «Современник» и парк «Современник», излюбленное место досуга гостей и жителей города.","Ранний заезд и поздний выезд оплачивается дополнительно и  возможен при наличии свободного номера. 
Применяется порядок отмены бронирования: В случае отмены или изменения бронирования в срок за 24 часа до даты заезда штраф не взимается.
В случае отмены или изменения бронирования позднее этого срока или в случае незаезда взимается 100 % от стоимости первой ночи проживания.
Разрешается проживание детей любого возраста.
Дети в возрасте до 3-х лет – размещаются бесплатно.
Дополнительные кровати не предоставляются.",4000,8000,3200,6400,RUB,Рубль,₽,20,31,,1,5,3,0,10,100,0,3,1,251,3371,0,39,0,0,8,0,2025-11-19 06:44:46,,False,True,True,True,,,,,,,,,С382024008043,https://tourism.fsa.gov.ru/ru/resorts/hotels/5c005137-c607-11ef-92da-1381cfba0960,https://tvil.ru/entity/ical/ics/1314294/,,,"{""transfer_from_railway_station"": ""Не предоставляется"", ""transfer_to_railway_station"": ""Не предоставляется"", ""transfer_from_airport"": ""Не предоставляется"", ""transfer_to_airport"": ""Не предоставляется"", ""distance_to_sea"": null}",https://tvil.ru/entity/1314294
1441288,Отель Армат 4*,Отель Армат 4*,Отель Армат 4*,Отель Армат 4*,hotel,hotel_common,"Иркутск, улица Ширямова, 33","улица Ширямова, 33","Россия, Иркутская область, Иркутск","Россия, Иркутская область, Иркутск, улица Ширямова, 33",Иркутск,52.256525,104.346741,"Отель «Армат» – это уютный отель, расположенный недалеко от центра города и аэропорта, имеющий собственную парковую зону. Отель расположен недалеко от трассы, где до озера Байкал всего 60 км. Время в пути не больше часа.
В отеле 40 номеров, разной площадью от 18 до 40 м2, от «Стандарта» до «Люкса». Все номера выполнены с использованием премиальных и экологичных материалов, каждый номер создан и продуман для вашего комфорта. А продуманное спальное место – современные трансформируемые кровати в одну большую, либо две отдельные, что делает наш отель идеальным, как для путешествующих туристов, так и для командировочных гостей.","1.	Не беспокойте проживающих в отеле гостей, соблюдайте тишину и порядок.
2.	Строго соблюдайте правила пожарной безопасности.
3.	Не используйте в номере своими электронагревательные приборы. 
4.	Своевременно и в полном объеме оплачивайте предоставляемые Вам услуги.
5.	Уходя из номера, закрывайте краны, окна, выключайте свет и бытовые приборы.
6.	Не рекомендуется приглашать в номер незнакомых людей, оставлять гостей одних в номере, передавать ключи, оставлять дверь номера открытой.
7.	В случае утраты или повреждения имущества отеля возместите стоимость нанесенного отелю ущерба в полном размере.
8.	Не храните громоздкие вещи в номере. 
9.	Запрещается хранить в номере воспламеняющиеся материалы, оружие, химические и радиоактивные приборы.  
10.	Запрещается держать в номере животных, птиц, рептилий, и т.д. 
11.	За утрату денег, кредитных карт, драгоценностей, ювелирных изделий, а также других ценных вещей отель ответственности не несет. 
12.	В случае обнаружения пропажи личных вещей из номера немедленно сообщите о случившемся событии администрации отеля для принятия необходимых мер.
",5500,14500,4400,11600,RUB,Рубль,₽,20,40,,1,15,5,0,10,80,0,4,1,251,3394,0,70,0,0,7,0,2025-07-20 06:26:17,,False,True,True,True,,,,,,,,,С382024006587,https://tourism.fsa.gov.ru/ru/resorts/hotels/4bd39eee-c609-11ef-92da-31d936324753,https://tvil.ru/entity/ical/ics/1441288/,Популярен: 53% путешествуют одни,PercentLonely,"{""transfer_from_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_to_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_from_airport"": ""Предоставляется, не входит в стоимость"", ""transfer_to_airport"": ""Предоставляется, не входит в стоимость"", ""distance_to_sea"": null}",https://tvil.ru/entity/1441288
1458924,Siberia Hostel,Siberia Hostel,Siberia Hostel,Siberia Hostel,hotel,hotel_hostel,"Иркутск, улица Фурье, 11","улица Фурье, 11","Россия, Иркутская область, Иркутск","Россия, Иркутская область, Иркутск, улица Фурье, 11",Иркутск,52.283998,104.293477,"Комфортабельный Хостел в самом сердце города Иркутск. Выполнен в деревянном стиле и придётся по вкусу бюджетным туристам, а улучшенные номера утолят жажду комфорта после долгой дороги.",,1100,4000,880,3200,RUB,Рубль,₽,20,11,,1,20,10,99,10,92,94,,1,251,3394,0,22,0,0,4,0,2026-01-17 11:59:14,1 час назад,False,True,True,True,,,,,,,,,С382024012764,https://tourism.fsa.gov.ru/ru/resorts/hotels/8f594416-c606-11ef-92da-83725f0f8029,https://tvil.ru/entity/ical/ics/1458924/,Популярен: 38% путешествуют одни,PercentLonely,"{""transfer_from_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_to_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_from_airport"": ""Предоставляется, не входит в стоимость"", ""transfer_to_airport"": ""Предоставляется, не входит в стоимость"", ""distance_to_sea"": null}",https://tvil.ru/entity/1458924
1467982,Гостиница,Гостиница,Гостиница на 5 номеров,Гостиница,hotel,hotel_mini,"Нижнеудинск, Октябрьская улица, 1-Б","Октябрьская улица, 1-Б","Россия, Иркутская область, Нижнеудинск","Россия, Иркутская область, Нижнеудинск, Октябрьская улица, 1-Б",Нижнеудинск,54.907656,99.045538,Мини отель на Октябрьской.,,1500,2000,1200,1600,RUB,Рубль,₽,20,5,,1,24,14,94,10,93,0,,1,251,3401,0,3,0,0,2,0,2025-10-11 21:13:24,,False,True,True,True,,,,,,,,,С382025008424,https://tourism.fsa.gov.ru/ru/resorts/hotels/bf26a5b3-80cc-11f0-81b7-09b21df7ed5f,https://tvil.ru/entity/ical/ics/1467982/,,,"{""transfer_from_railway_station"": ""Не предоставляется"", ""transfer_to_railway_station"": ""Не предоставляется"", ""transfer_from_airport"": ""Не предоставляется"", ""transfer_to_airport"": ""Не предоставляется"", ""distance_to_sea"": null}",https://tvil.ru/entity/1467982
1462849,"Гостиница ""7 дорог""","Гостиница ""7 дорог""","Гостиница ""7 дорог""","Гостиница ""7 дорог""",hotel,hotel_mini,"Иркутск, улица Ядринцева, 88","улица Ядринцева, 88","Россия, Иркутская область, Иркутск","Россия, Иркутская область, Иркутск, улица Ядринцева, 88",Иркутск,52.274820,104.335238,"Современная гостиница недалеко от центра города и аэропорта. Гостиница располагает номерами, оснащенными всеми необходимыми удобствами:
-	отдельный санузел
-	кабельное телевидение
-	барная стойка и/ или журнальный столик,
-	гладильная доска и утюг
-	шкаф
-	фен
-	чайник и чайные принадлежности
-	телефон
-	предметы индивидуального пользования
-	халат и тапочки
-	минибар (за отдельную плату)
-	сейф
-	полка для багажа
-	бесплатный WiFi.
Так, же, в распоряжении гостей лобби/бар, кафе, комната переговоров.
В стоимость проживания включен завтрак- шведский стол, а так же есть возможность индивидуального заказа горячих блюд и раннего завтрака. 
Гостиница имеет сертификат качества и свидетельство о присвоении звездности","Правила проживания в гостинице «7 Дорог»
1.	Гостиница «7 дорог» предназначена для временного проживания граждан, на срок, согласованный с администрацией. По истечении согласованного срока проживающий обязан освободить номер по требованию администрации. При желании продлить срок проживания необходимо сообщить об этом администратору гостиницы не позднее, чем за 2 часа до расчетного часа — 12 часов по местному времени. Проживание может быть продлено только при наличии свободных мест. Настоящий пункт в обязательном порядке доводится до сведения Гостя в момент заключения договора на проживание (принятия заявки или оплаты). 
2.	Расчетный час — 12 часов по местному времени. Заселение гостей с 14 часов по местному времени.
3.	Заселение гостя осуществляется по предъявлении им паспорта. При согласии гостя с настоящими правилами проживания.
4.	При заселении в отель, гостю необходимо оставить возвратный депозит в размере 1000 рублей/сутки. 
5.	При проживании менее суток (24 часа) плата взимается за полные сутки. В случае проживания более суток расчет происходит по следующему принципу:
•	Ранний заезд до расчетного часа (06.00 - 12:00) – оплата не взимается при наличии свободных мест. Для гарантированного раннего заезда взимается 50% от стоимости номера.
•	В период с 00.00 до 06.00 – дополнительно взимается плата за полусуток за ранний заезд;
•	Поздний выезд: с 12.00 до 21.00 – оплачивается половина стоимости номера;
•	Поздний выезд: после 21.00 и до расчетного часа – оплачивается в размере полной стоимости номера.
6.	За проживание детей в возрасте до 7 лет без предоставления отдельного места оплата не взимается. 
7.	Гостиница оказывает гостю дополнительные услуги за плату по его желанию в соответствии с перечнем и реестром цен на дополнительные услуги.
8.	При предоставлении дополнительного места для детей и взрослых с использованием дополнительного места взимается плата 700 руб. за человека в сутки (в случае наличия свободных номеров, в которых возможно дополнительное проживание)
9.	Проживающий обязан: 
•	Соблюдать правила противопожарной безопасности и пользования электроприборами в номере;
•	В случае утраты или повреждения имущества возместить стоимость нанесенного ущерба;
•	Принимать посетителей в номере до 23.00
•	Нести ответственность за действия приглашенных им к себе в номер посетителей;
•	При выезде из гостиницы гость обязан сдать номер администратору службы приема и размещения Гостиницы, затем сдать ключи от номера и рассчитаться за услуги, отмеченные в счете гостя, если третья сторона официально не заявила об ответственности за его счет. По окончании расчета Гостю выдается счет за проживание с расшифровкой оказанных услуг.
•	Соблюдать данные правила проживания в гостинице.
10.	В гостинице запрещено:
•	Курить в номере, холле и коридоре. За нарушение данного правила Администрация Гостиницы имеет право взыскать с гостя штраф в размере 5000 рублей.
•	Держать в номере животных (птиц, рептилий) без согласования с администрацией;
•	Нарушать покой гостей, проживающих в соседних номерах;
•	Аморальное поведение (действия, которые нарушают общепринятые нормы морали и нравственности, противоречат общепринятым представлениям о разумном и достойном поведении, такие как: хулиганство, насилие, оскорбление, грубость или агрессия по отношению к другим лица и т. д.);
•	Переставлять, выносить из номера мебель, предметы оборудования, постельные принадлежности; изготавливать дубликаты ключей.
•	Хранить громоздкие вещи, легковоспламеняющиеся материалы, оружие,  радиоактивные вещества, ртуть.
11.	Администрация не несет ответственности за утрату денег, иных валютных ценностей, ценных бумаг, ювелирных изделий и других ценностей, не размещенных на хранение в сейфе.
12.	В случае несоблюдения указанных правил, проживающий подлежит немедленному выселению из гостиницы.
",6090,15370,4872,12296,RUB,Рубль,₽,20,19,,1,66,55,99,10,100,95,4,1,251,3394,0,171,0,0,9,0,2026-01-15 13:48:08,,False,True,True,True,,,,,,,,,С382024006826,https://tourism.fsa.gov.ru/ru/resorts/hotels/4eb395af-c606-11ef-92da-434992b2ab63,https://tvil.ru/entity/ical/ics/1462849/,Большой спрос: 39% семьи с детьми,PercentWithChildren,"{""transfer_from_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_to_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_from_airport"": ""Предоставляется, не входит в стоимость"", ""transfer_to_airport"": ""Предоставляется, не входит в стоимость"", ""distance_to_sea"": null}",https://tvil.ru/entity/1462849
1476873,"Гостевой дом ""Эльдорадо""","Гостевой дом ""Эльдорадо""","Гостевой дом ""Эльдорадо""","Гостевой дом ""Эльдорадо""",hotel,hotel_dom,"Сахюрта, Ольхонская улица, 30","Ольхонская улица, 30","Россия, Иркутская область, Сахюрта","Россия, Иркутская область, Сахюрта, Ольхонская улица, 30",Сахюрта,53.022266,106.873096,"База отдыха (гостевой дом) Эльдорадо находится на берегу озера Байкал в одном из самых живописных мест, на так называемом Малом море (село Сахюрта, МРС). Новые комфортабельные домики расположены на берегу бухты Базарная губа напротив острова Ольхон. В бухте теплая вода и хороший пляж.","С 22:00 до 9:00 гости обязаны соблюдать тишину.
Курение запрещено во всех помещениях.",4000,14000,3200,11200,RUB,Рубль,₽,20,19,,1,6,3,0,10,100,0,,1,251,3415,0,62,0,0,6,0,2026-01-26 11:07:09,2 часа назад,False,True,True,True,,,,,,,,,С382025015018,https://tourism.fsa.gov.ru/ru/resorts/hotels/6125f57b-c911-11f0-8e15-1b3293f87a76,https://tvil.ru/entity/ical/ics/1476873/,Большой спрос: 67% семьи с детьми,PercentWithChildren,"{""transfer_from_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_to_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_from_airport"": ""Предоставляется, не входит в стоимость"", ""transfer_to_airport"": ""Предоставляется, не входит в стоимость"", ""distance_to_sea"": null}",https://tvil.ru/entity/1476873
1490199,Отель «Альпари»,Отель «Альпари»,Отель «Альпари»,Отель «Альпари»,hotel,hotel_common,"Иркутск, микрорайон Приморский, 24-А","микрорайон Приморский, 24-А","Россия, Иркутская область, Иркутск","Россия, Иркутская область, Иркутск, микрорайон Приморский, 24-А",Иркутск,52.231969,104.308264,"Уважаемые гости и жители нашего города!

Гостиница «Альпари» предлагает Вам уникальное место для отдыха! Гостиница располагается в удобном месте, вдали от суеты центральных улиц Иркутска и в 15-ти минутах от аэропорта и ж/д вокзала.

Рядом с гостиницей «Альпари» располагается зеленая парковая зона. В 300 метрах находится набережная Якоби – традиционное место отдыха иркутян. Также недалеко от гостиницы работают круглосуточный магазин, почтовое отделение связи и банк.",,2400,4000,1920,3200,RUB,Рубль,₽,20,10,,1,4,0,0,10,99,0,,1,251,3394,0,52,0,0,3,0,2026-01-25 11:28:41,2 часа назад,False,True,True,True,,,,,,,,,С382025004780,https://tourism.fsa.gov.ru/ru/resorts/hotels/3ce2391e-525d-11f0-a1cd-331a3c1bbb20,https://tvil.ru/entity/ical/ics/1490199/,,,"{""transfer_from_railway_station"": ""Не предоставляется"", ""transfer_to_railway_station"": ""Не предоставляется"", ""transfer_from_airport"": ""Не предоставляется"", ""transfer_to_airport"": ""Не предоставляется"", ""distance_to_sea"": null}",https://tvil.ru/entity/1490199
1390225,"Гостиница ""Добрый Кот""","Гостиница ""Добрый Кот""","Гостиница ""Добрый Кот""","Гостиница ""Добрый Кот""",hotel,hotel_mini,"Иркутск, улица Румянцева, 22","улица Румянцева, 22","Россия, Иркутская область, Иркутск","Россия, Иркутская область, Иркутск, улица Румянцева, 22",Иркутск,52.283920,104.252202,"«Добрый кот» - недорогая гостиница в Иркутске рядом с ЖД вокзалом, в 5 минутах езды от центра города.

В пешей доступности находятся: остановка общественного транспорта, супермаркет, продуктовый магазин, аптека, парикмахерская, управление ВСЖД, дорожная клиническая больница, клиника «Мать и дитя», стадион Локомотив, парк Парижской коммуны, нерпинарий.

Гостиница Добрый кот предлагает 10 уютных номеров с удобствами, среди которых Вы можете выбрать оптимальный вариант как для бизнес-поездки, так и для семейного отдыха.",,800,4800,640,3840,RUB,Рубль,₽,20,10,,1,91,72,94,10,99,0,,1,251,3394,0,99,0,0,6,0,2025-12-03 13:54:46,,False,True,True,True,,,,,,,,,С382024014185,https://tourism.fsa.gov.ru/ru/resorts/hotels/9f7f8652-c607-11ef-92da-63cd9d5a049f,https://tvil.ru/entity/ical/ics/1390225/,Популярен: 44% путешествуют одни,PercentLonely,"{""transfer_from_railway_station"": ""Не предоставляется"", ""transfer_to_railway_station"": ""Не предоставляется"", ""transfer_from_airport"": ""Не предоставляется"", ""transfer_to_airport"": ""Не предоставляется"", ""distance_to_sea"": null}",https://tvil.ru/entity/1390225
1472664,"Гостиница ""Байкал Форест""","Гостиница ""Байкал Форест""","Гостиница ""Байкал Форест""","Гостиница ""Байкал Форест""",hotel,hotel_common,"Иркутск, Советская улица, 58/1","Советская улица, 58/1","Россия, Иркутская область, Иркутск","Россия, Иркутская область, Иркутск, Советская улица, 58/1",Иркутск,52.275596,104.305257,"Отель «Baikal Forest» находится в Иркутске, в шаговой доступности от историко-мемориального комплекса «Иерусалимская гора». К услугам постояльцев круглосуточная стойка регистрации, камера хранения, автостоянка.

Номерной фонд представлен двухместным номерами с одной большой или двумя отдельными кроватями. Интерьер выполнен в теплых, светлых тонах. В числе основных удобств — телевизор, удобный письменный стол, кондиционер, чайник, холодильник и вместительный шкаф для одежды. Ванная комната оснащена просторной душевой кабиной, феном, бесплатными средствами личной гигиены, набором полотенец, халатами и тапочками.

Питание организовано на высшем уровне. На территории отеля работает ресторан, где подают вкусные, изысканные блюда по доступным ценам. Также предусмотрена доставка еды и напитков.

Для проведения досуга гостей работает оборудованный современными тренажерами спортивный зал, крытый бассейн с дорожками и сауна (за доп.оплату).

За отдельную плату предоставляется возможность воспользоваться конференц-залом и банкетным залами.

Удобное расположение отеля позволяет постояльцам добраться до основных объектов инфраструктуры и достопримечательностей с минимальными временными затратами. Аэропорт находится всего в 4,3 км.",С животными по согласованию при бронированиями,5800,20400,4640,16320,RUB,Рубль,₽,20,76,,1,6,2,0,10,100,0,4,1,251,3394,0,39,0,0,4,0,2025-12-23 22:24:04,,False,True,True,True,,,,,,,,,С382024015672,https://tourism.fsa.gov.ru/ru/resorts/hotels/af7cd8b6-c607-11ef-92da-d196248aed8d,https://tvil.ru/entity/ical/ics/1472664/,,,"{""transfer_from_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_to_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_from_airport"": ""Предоставляется, не входит в стоимость"", ""transfer_to_airport"": ""Предоставляется, не входит в стоимость"", ""distance_to_sea"": null}",https://tvil.ru/entity/1472664
1491765,"Гостиница ""130Hotel""","Гостиница ""130Hotel""","Гостиница ""130Hotel""","Гостиница ""130Hotel""",hotel,hotel_common,"Иркутск, улица Лапина, 43А","улица Лапина, 43А","Россия, Иркутская область, Иркутск","Россия, Иркутская область, Иркутск, улица Лапина, 43А",Иркутск,52.276436,104.290296,"Бюджетная гостиница в самом центре Иркутска.
Место расположение идеально для туристов, находимся на туристическом пешем маршруте ""Зелёная линия"", проходящий в центре Иркутска мимо 30 главных достопримечательностей города.  Рядом с нами в 2 минутах ходьбы ""130 Квартал"", 10 минут пешком набережная реки ""Ангары"", 15 минут острова Конный и Юность.
Наш отель вне конкуренции для проживания командированных сотрудников, находимся вблизи крупных транспортных развязок, в 15 минутах от аэропорта и жд вокзала, бесплатная охраняемая парковка во дворе, полный комплект отчетных документов: кассовый чек с QR-кодом, терминальный чек, счет, акт выполненных работ (услуг), договор, прейскурант, справка по форме 3Г. Походящие условия бронирования, отсутствие дополнительных сборов. Услуга по запросу, завтрак в день заезда 250 руб.
Для всех гостей нашего отеля вкусные завтраки, идеальная чистота, любовь и внимание.
Отель ""130Hotel"" идеально подходит бережливым гостям г. Иркутска, для которых главным фактором при выборе отеля является расположение в центре города и невысокая стоимость проживания.","Плата за проживание изымается в соответствии с единым расчетным часов – 12:00 часов текущих суток по местному времени. Заселение осуществятся с 14:00 часов.   
При наличии свободных номеров возможно  заселение ранее 14.00 часов.  Хранение вещей гостя до заселения предоставляется бесплатно.  
Предоставляется услуга ранний заезд и поздний выезд. 
В период с 22:00 до 08:00 в отеле устанавливается режим тишины. Просим Вас проявлять уважение к гостям и сотрудникам отеля, не создавать неудобства шумом.  
Курение в номерах отеля строго запрещено.",2975,5500,2380,4400,RUB,Рубль,₽,20,12,,1,38,23,91,10,87,87,,1,251,3394,0,18,0,0,3,0,2026-01-17 22:16:58,15 часов назад,False,True,True,True,,,,,,,,,С382025003577,https://tourism.fsa.gov.ru/ru/resorts/hotels/6b4b9321-03ee-11f0-a7e2-9d2041e664fc,https://tvil.ru/entity/ical/ics/1491765/,Популярен: 52% путешествуют одни,PercentLonely,"{""transfer_from_railway_station"": ""Не предоставляется"", ""transfer_to_railway_station"": ""Не предоставляется"", ""transfer_from_airport"": ""Не предоставляется"", ""transfer_to_airport"": ""Не предоставляется"", ""distance_to_sea"": null}",https://tvil.ru/entity/1491765
1508283,"Гостиница"" Аврора""","Гостиница"" Аврора""","Гостиница"" Аврора""","Гостиница"" Аврора""",hotel,hotel_mini,"Иркутск, улица Карла Либкнехта, 7Б","улица Карла Либкнехта, 7Б","Россия, Иркутская область, Иркутск","Россия, Иркутская область, Иркутск, улица Карла Либкнехта, 7Б",Иркутск,52.288084,104.294656,"Отличный вариант для короткой остановки. Мини-отель «Мини- отель Аврора» находится в Иркутске. Этот мини-отель располагается в центре города. Утром — выпейте кофе, наблюдая из окна за жизнью города. Рядом с мини-отелем — Восточно-Сибирский музей почвоведения, Богоявленский собор и Художественный музей им. Сукачева.

В мини-отеле
Общая кухня оборудована для самостоятельного приготовления пищи. На территории работает бесплатный Wi-Fi. Уточняйте информацию сразу при заезде. Если вы путешествуете на машине, припарковаться можно будет на парковке рядом. Гостям также доступны следующие услуги: сауна.

Любители водных процедур оценят бассейн. Для простоты передвижения возможна организация трансфера. Дополнительно: прачечная и гладильные услуги. Персонал мини-отеля говорит на английском и русском.

Чтобы вы могли отдохнуть после долгого дня, в номере есть телевизор. Перечисленные услуги есть не во всех номерах.",По согласованию с животными,2700,4800,2160,3840,RUB,Рубль,₽,20,7,,1,3,1,0,10,100,0,2,1,251,3394,0,18,0,0,4,0,2026-01-11 19:40:51,,False,True,True,True,,,,,,,,,С382024019753,https://tourism.fsa.gov.ru/ru/resorts/hotels/dcb0329b-c607-11ef-92da-8bf22285e7db,https://tvil.ru/entity/ical/ics/1508283/,,,"{""transfer_from_railway_station"": ""Не предоставляется"", ""transfer_to_railway_station"": ""Не предоставляется"", ""transfer_from_airport"": ""Не предоставляется"", ""transfer_to_airport"": ""Не предоставляется"", ""distance_to_sea"": null}",https://tvil.ru/entity/1508283
428831,Семейный отель «Северные Склоны»,Семейный отель «Северные Склоны»,Семейный отель «Северные Склоны»,Семейный отель «Северные Склоны»,hotel,hotel_dom,"Байкальск, Речная улица, 11","Речная улица, 11","Россия, Иркутская область, Байкальск","Россия, Иркутская область, Байкальск, Речная улица, 11",Байкальск,51.521812,104.139753,"Небольшой семейный отель из 16 номеров в городе Байкальск.
Находится в черте города, в 5 минутах ходьбы от берега Байкала и 3-5 минутах на автомобиле от горнолыжного курорта ""Гора Соболиная"".

Наш отель построен из бруса и имеет несколько корпусов на три, пять и восемь номеров. 
Все номера в нашем отеле теплые и полностью благоустроены (душ, туалет, ТВ, фен, средства личной гигиены).

На территории отеля работает кафе, где вы можете позавтракать (включен в стоимость номера), поужинать по меню или отметить какое-то семейное событие. 

Также работает прокат горнолыжного инвентаря и прокат снегоходов.  

Территория нашего отеля огорожена, а потому вы можете не переживать за сохранность вашего автомобиля (стоянка для проживающих бесплатно).

На территории отеля не проводится дискотек или других массовых мероприятий. Наш отель - лучшее место для тихого семейного отдыха.",,6000,18000,4800,14400,RUB,Рубль,₽,20,16,,1,26,13,93,10,88,0,,1,251,3374,0,67,0,0,16,0,2026-01-06 15:29:18,,False,True,True,True,,,,,,,,,,,https://tvil.ru/entity/ical/ics/428831/,,,"{""transfer_from_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_to_railway_station"": ""Предоставляется, не входит в стоимость"", ""transfer_from_airport"": ""Предоставляется, не входит в стоимость"", ""transfer_to_airport"": ""Предоставляется, не входит в стоимость"", ""distance_to_sea"": null}",https://tvil.ru/entity/428831
